TA_ID,LAT,LONG,TAMBON_E
180506,14.976,100.135,Dong Khon
180507,14.966,100.236,Don Kam
180508,15.074,100.228,Huai Krot Phatthana
180601,15.016,99.998,Han Kha
180602,14.942,99.997,Ban Chian
180605,15.081,99.856,Phrai Nok Yung
180606,15.107,99.973,Nong Saeng
180607,15.072,100.067,Huai Ngu
180608,15.004,100.056,Wang Kai Thuean
180609,15.017,99.93,Den Yai
180611,15.065,100.026,Sam Ngam Tha Bot
180701,15.216,99.772,Nong Mamong
180702,15.278,99.802,Wang Takhian
180703,15.197,99.827,Saphan Hin
180704,15.241,99.894,Kut Chok
180801,14.957,99.901,Noen Kham
180802,15.036,99.816,Kabok Tia
180803,14.968,99.828,Suk Duean Ha
190101,14.527,100.915,Pak Phriao
190105,14.563,100.901,Dao Rueang
190106,14.529,100.886,Na Chong
190107,14.51,100.886,Khok Sawang
190108,14.489,100.861,Nong No
190109,14.472,100.89,Nong Yao
190110,14.49,100.913,Pak Khao San
190111,14.456,100.962,Nong Pla Lai
190112,14.502,100.976,Kut Nok Plao
190113,14.544,100.956,Taling Chan
190114,14.553,100.933,Takut
190201,14.586,101.002,Kaeng Khoi
190202,14.605,101.095,Thap Kwang
190203,14.552,101.015,Tan Diao
190204,14.477,101.004,Huai Haeng
190205,14.712,100.993,Tha Khlo
190206,14.753,101.033,Hin Son
190207,14.626,100.997,Ban That
190208,14.622,101.029,Ban Pa
190209,14.662,100.993,Tha Tum
190210,14.418,101.134,Cha-Om
190211,14.636,100.968,Song Khon
190212,14.603,100.956,Tao Pun
190213,14.529,101.09,Cham Phak Phaeo
190215,14.483,101.103,Tha Maprang
190301,14.337,100.869,Nong Khae
190302,14.312,100.863,Kum Hak
190303,14.391,100.807,Khotchasit
190304,14.421,100.784,Khok Tum
190305,14.387,100.928,Khok Yae
190306,14.404,100.851,Bua Loi
190307,14.326,100.834,Phai Tam
190308,14.425,100.813,Phon Thong
190309,14.381,100.871,Huai Khamin
190310,14.42,100.933,Huai Sai
190311,14.36,100.878,Nong Khai Nam
190312,14.339,100.797,Nong Khaem
190313,14.441,100.866,Nong Chik
190314,14.334,100.907,Nong Chorakhe
190315,14.444,100.891,Nong Nak
190316,14.369,100.845,Nong Pla Mo
190317,14.37,100.829,Nong Pling
190318,14.279,100.865,Nong Rong
190401,14.288,100.932,Nong Mu
190402,14.391,100.979,Ban Lam
190403,14.366,101.032,Khlong Ruea
190404,14.313,100.99,Wihan Daeng
190405,14.34,100.983,Nong Suang
190406,14.387,101.006,Charoen Tham
190501,14.51,100.759,Nong Saeng
190502,14.487,100.795,Nong Khwai So
190503,14.483,100.817,Nong Hua Pho
190504,14.515,100.841,Nong Sida
190505,14.456,100.776,Nong Kop
190506,14.516,100.793,Kai Sao
190507,14.456,100.802,Khok Sa-At
190508,14.476,100.836,Muang Wan
190601,14.616,100.724,Ban Mo
190602,14.591,100.742,Bang Khamot
190603,14.622,100.754,Sang Sok
190604,14.643,100.716,Talat Noi
190605,14.628,100.67,Horathep
190606,14.606,100.677,Khok Yai
190607,14.579,100.648,Phai Khwang
190608,14.584,100.767,Ban Khrua
190609,14.618,100.774,Nong Bua
190701,14.596,100.621,Don Phut
190702,14.625,100.632,Phai Lio
190703,14.571,100.62,Ban Luang
190704,14.624,100.599,Dong Ta-Ngao
190801,14.688,100.693,Nong Don
190802,14.73,100.684,Ban Klap
190803,14.664,100.654,Don Thong
190804,14.716,100.734,Ban Prong
190901,14.732,100.782,Phraphutthabat
190902,14.713,100.831,Khun Khlon
190903,14.763,100.812,Than Kasem
190904,14.768,100.763,Na Yao
190905,14.744,100.847,Phu Kham Chan
190906,14.679,100.83,Khao Wong
190907,14.638,100.83,Huai Pa Wai
190908,14.682,100.784,Phu Krang
191001,14.538,100.85,Sao Hai
191002,14.582,100.816,Ban Yang
191003,14.615,100.844,Hua Pluak
191004,14.59,100.851,Ngio Ngam
191005,14.565,100.848,Sala Ri Thai
191006,14.574,100.885,Ton Tan
191007,14.586,100.863,Tha Chang
191008,14.572,100.871,Phraya Thot
191009,14.544,100.807,Muang Ngam
191010,14.558,100.786,Roeng Rang
191011,14.54,100.825,Mueang Kao
191012,14.54,100.868,Suan Dokmai
191101,14.705,101.151,Muak Lek
191102,14.474,101.213,Mittraphap
191104,14.789,101.27,Nong Yang Suea
191105,15.007,101.381,Lam Somphung
191107,14.871,101.367,Lam Phaya Klang
191109,14.932,101.309,Sap Sanun
191201,14.745,101.116,Salaeng Phan
191202,14.818,101.132,Kham Phran
191203,14.861,101.151,Wang Muang
191301,14.612,100.906,Khao Din Phatthana
191302,14.582,100.936,Ban Kaeng
191303,14.607,100.931,Phueng Ruang
191304,14.656,100.905,Phu Khae
191305,14.626,100.877,Huai Bong
191306,14.713,100.904,Na Phralan
200101,13.364,100.987,Bang Pla Soi
200102,13.372,100.985,Makham Yong
200103,13.376,100.99,Ban Khot
200104,13.274,100.928,Saen Suk
200105,13.347,100.977,Ban Suan
200106,13.307,101.057,Nong Ri
200107,13.385,101.03,Na Pa
200108,13.305,101.006,Nong Khang Khok
200109,13.421,101.044,Don Hua Lo
200110,13.406,101.003,Nong Mai Daeng
200111,13.393,100.996,Bang Sai
200112,13.441,100.982,Khlong Tamru
200113,13.263,100.959,Mueang
200114,13.302,100.928,Ban Puek
200115,13.304,100.968,Huai Kapi
200116,13.326,100.951,Samet
200117,13.325,100.929,Ang Sila
200118,13.368,101.061,Samnak Bok
200201,13.297,101.107,Ban Bueng
200202,13.225,101.107,Khlong Kio
200203,13.359,101.093,Map Phai
200204,13.33,101.072,Nong Samsak
200205,13.353,101.159,Nong Bon Daeng
200206,13.298,101.172,Nong Chak
200207,13.28,101.247,Nong I Run
200208,13.213,101.246,Nong Phai Kaeo
200301,13.153,101.375,Nong Yai
200302,13.115,101.476,Khlong Phlu
200303,13.117,101.283,Nong Suea Chang
200304,13.243,101.347,Hang Sung
200305,13.07,101.42,Khao Sok
200401,13.052,100.922,
200402,12.92,100.935,Nong Prue
200403,12.982,100.945,Nong Pla Lai
200404,12.933,100.987,Pong
200405,12.951,101.057,Khao Mai Kaeo
200406,12.835,100.985,Huai Yai
200407,13.002,101.015,Takhian Tia
200408,12.93425,100.82125,Na Kluea
200409,12.91,100.884,
200501,13.461,101.084,Phan Thong
200502,13.408,101.078,Nong Tamlueng
200503,13.431,101.121,Map Pong
200504,13.431,101.095,Nong Kakha
200505,13.389,101.113,Nong Hong
200506,13.552,101.114,Khok Khi Non
200507,13.454,101.059,Ban Kao
200508,13.497,101.099,Na Pradu
200509,13.487,101.067,Bang Nang
200510,13.519,101.074,Ko Loi
200511,13.544,101.075,Bang Hak
200601,13.45,101.18,Phanat Nikhom
200602,13.468,101.147,Na Phrathat
200603,13.518,101.161,Wat Luang
200604,13.444,101.144,Ban Soet
200605,13.405,101.248,Na Roek
200606,13.346,101.257,Mon Nang
200607,13.554,101.239,Sa Si Liam
200608,13.498,101.139,Wat Bot
200609,13.444,101.165,Kut Ngong
200610,13.531,101.265,Hua Thanon
200611,13.559,101.177,Tha Kham
200613,13.511,101.254,Nong Prue
200614,13.402,101.151,Nong Khayat
200615,13.4,101.188,Thung Khwang
200616,13.464,101.33,Nong Hiang
200617,13.442,101.251,Na Wang Hin
200618,13.435,101.213,Ban Chang
200620,13.52,101.121,Khok Phlo
200621,13.484,101.184,Rai Lak Thong
200701,13.168,100.92150000000001,Si Racha
200702,13.16,100.983,Surasak
200703,13.097,100.912,
200704,13.073,101.006,Bueng
200705,13.134,101.038,Nong Kham
200706,13.129,101.123,Khao Khan Song
200707,13.223,101.007,Bang Phra
200708,13.052,101.093,Bo Win
200801,13.151,100.809,Tha Thewawong
200901,12.652636363636363,100.86354545454546,Sattahip
200902,12.775,100.94,Na Chom Thian
200903,12.701,100.967,Phlu Ta Luang
200904,12.7525,100.876,Bang Sare
200905,12.574111111111112,100.94755555555555,Samae San
201001,13.193,101.504,Bo Thong
201002,13.332,101.419,Wat Suwan
201003,13.318,101.308,Bo Kwang Thong
201004,13.259,101.389,That Thong
201005,13.326,101.526,Kaset Suwan
201006,13.217,101.626,Phluang Thong
201101,13.403,101.421,Ko Chan
201102,13.389,101.288,Tha Bunmi
210101,12.672,101.266,Tha Pradu
210102,12.677,101.318,Choeng Noen
210103,12.653,101.364,Taphong
210105,12.5985,101.4365,Phe
210106,12.663,101.467,Klaeng
210107,12.707,101.377,Ban Laeng
210108,12.741,101.369,Na Ta Khwan
210109,12.681,101.223,Noen Phra
210110,12.843,101.456,Kachet
210111,12.708,101.247,Thap Ma
210112,12.716,101.269,Nam Khok
210114,12.655499999999998,101.17366666666668,Maptaphut
210115,12.721,101.472,Samnak Thong
210201,12.804,101.066,Samnak Thon
210202,12.688,101.025,Phla
210203,12.732,101.076,Ban Chang
210301,12.807,101.625,Thang Kwian
210302,12.763,101.624,Wang Wa
210303,12.7,101.604,Chak Don
210304,12.704,101.678,Noen Kho
210305,12.597999999999999,101.63133333333333,Kram
210306,12.668,101.549,Chak Phong
210307,12.871,101.611,Krasae Bon
210308,12.846,101.674,Ban Na
210309,12.808,101.733,Thung Khwai Kin
210310,12.815,101.792,Kong Din
210311,12.765,101.75,Khlong Pun
210312,12.729,101.772,Phang Rat
210313,12.717,101.709,Pak Nam Krasae
210317,12.812,101.533,Huai Yang
210318,12.743,101.548,Song Salueng
210401,12.858,101.528,Wang Chan
210402,12.956,101.526,Chum Saeng
210403,13.005,101.479,Pa Yup Nai
210404,12.912,101.541,Phong Ta Iam
210501,12.775,101.304,Ban Khai
210502,12.821,101.256,Nong Lalok
210503,12.752,101.258,Nong Taphan
210504,12.735,101.321,Ta Khan
210505,12.848,101.391,Bang But
210506,12.906,101.373,Nong Bua
210507,12.783,101.364,Chak Bok
210601,12.978,101.226,Pluak Daeng
210602,13.038,101.225,Ta Sit
210603,12.973,101.311,Lahan
210604,12.908,101.23,Maenam Khu
210605,12.97,101.136,Map Yang Phon
210606,13.039,101.338,Nong Rai
210701,12.901,101.749,Nam Pen
210702,13.027,101.686,Huai Thap Mon
210703,12.933,101.641,Cham Noi
210704,13.062,101.617,Khao Noi
210801,12.856,101.177,Nikhom Phatthana
210802,12.782,101.193,Map Kha
210803,12.902,101.135,Phana Nikhom
210804,12.847,101.101,Makham Khu
220101,12.591,102.087,Talat
220102,12.611,102.105,Wat Mai
220103,12.574,102.166,Khlong Narai
220104,12.562,102.09,Ko Khwang
220105,12.542,102.169,Kom Bang
220106,12.644,102.098,Tha Chang
220107,12.61,102.123,Chanthanimit
220108,12.563,102.056,Bang Kacha
220109,12.694,102.107,Salaeng
220110,12.534,102.101,Nong Bua
220111,12.605,102.172,Phlapphla
220201,12.452,102.218,Khlung
220202,12.412,102.279,Bo
220203,12.468,102.2,Kwian Hak
220204,12.493,102.175,Tapon
220205,12.308666666666667,102.26666666666667,Bang Chan
220206,12.439,102.234,Wan Yao
220207,12.487,102.288,Sueng
220208,12.598,102.258,Map Phai
220209,12.56,102.29,Wang Sappharot
220210,12.533,102.275,Trok Nong
220211,12.625,102.339,Tok Phrom
220212,12.723,102.367,Bo Weru
220301,12.628,101.985,Tha Mai
220302,12.612,102.027,Yai Ra
220303,12.578,102.029,Si Phaya
220304,12.595,102.028,Bo Phu
220305,12.617,102.053,Phloi Waen
220306,12.637,102.035,Khao Wua
220307,12.74,102.061,Khao Baisi
220308,12.672,101.973,Song Phi Nong
220309,12.814,102.014,Thung Bencha
220311,12.669,101.914,Ramphan
220312,12.62,101.94,Khamong
220313,12.581,101.989,Takat Ngao
220314,12.537500000000001,101.9425,Khlong Khut
220324,12.867,101.939,Khao Kaeo
220401,12.95,102.247,Thap Sai
220402,12.89,102.382,Pong Nam Ron
220404,13.067,102.381,Nong Ta Khong
220409,13.044,102.453,Thep Nimit
220410,12.873,102.476,Khlong Yai
220501,12.677,102.187,Makham
220502,12.7,102.147,Tha Luang
220503,12.743,102.272,Patthawi
220504,12.756,102.156,Wang Saem
220506,12.817,102.224,Cha Man
220508,12.644,102.226,Ang Khiri
220601,12.452,102.122,Pak Nam Laem Sing
220602,12.411,102.127,Ko Proet
220603,12.417,102.178,Nong Chim
220604,12.516,102.161,Phlio
220605,12.498,102.123,Khlong Nam Khem
220606,12.511,102.109,Bang Sa Kao
220607,12.485999999999999,102.03766666666667,Bang Kachai
220701,13.17,102.194,Patong
220702,13.232,102.319,Thung Khanan
220703,13.265,102.161,Thap Chang
220704,13.086,102.197,Sai Khao
220705,13.174,102.371,Saton
220801,12.982,101.929,Kaeng Hang Maeo
220802,13.169,101.961,Khun Song
220803,12.977,101.817,Sam Phi Nong
220804,13.105,101.791,Phawa
220805,12.881,101.848,Khao Wongkot
220901,12.782,101.847,Na Yai Am
220902,12.701,101.933,Wang Tanot
220903,12.689,101.861,Krachae
220904,12.625,101.874,Sanam Chai
220905,12.707,101.819,Chang Kham
220906,12.764,101.904,Wang Mai
221001,12.765,102.101,Chak Thai
221002,12.822,102.106,Phluang
221003,12.903,102.132,Takhian Thong
221004,12.931,102.014,Khlong Phlu
221005,13.071,102.09,Chanthakhlem
230102,12.216,102.504,Nong Samet
230103,12.184,102.488,Nong Sano
230104,12.194,102.542,Nong Khan Song
230105,12.143,102.518,Huang Nam Khao
230106,12.078,102.562,Ao Yai
230107,12.272,102.479,Wang Krachae
230108,12.387,102.56,Huai Raeng
230109,12.283,102.547,Noen Sai
230110,12.243,102.589,Tha Phrik
230111,12.345,102.675,Tha Kum
230112,12.25,102.659,Takang
230113,12.194,102.677,Cham Rak
230114,12.117,102.704,Laem Klat
230201,11.774,102.889,Khlong Yai
230202,11.91,102.805,Mai Rut
230203,11.699,102.909,Hat Lek
230301,12.34,102.437,Khao Saming
230302,12.398,102.382,Saen Tung
230303,12.478,102.531,Wang Takhian
230304,12.296,102.346,Tha Som
230305,12.553,102.434,Sato
230306,12.525,102.359,Pranit
230307,12.469,102.435,Thep Nimit
230308,12.405,102.501,Thung Nonsi
230401,12.604,102.559,Bo Phloi
230402,12.585,102.469,Chang Thun
230403,12.461,102.664,Dan Chumphon
230404,12.683,102.447,Nong Bon
230405,12.544,102.6,Nonsi
230501,12.186,102.419,Laem Ngop
230502,12.209,102.436,Nam Chiao
230503,12.241,102.301,Bang Pit
230507,12.226,102.362,Khlong Yai
230601,11.81825,102.43175,Ko Mak
230602,11.687999999999999,102.543,Ko Kut
230701,12.1155,102.28399999999999,Ko Chang
230702,11.996,102.331,Ko Chang Tai
240101,13.686,101.066,Na Mueang
240102,13.736,101.06,Tha Khai
240103,13.707,101.1,Ban Mai
240104,13.648,101.102,Khlong Na
240105,13.661,101.075,Bang Tin Pet
240106,13.692,101.102,Bang Phai
240107,13.686,101.125,Khlong Chuk Khachoe
240108,13.765,101.094,Bang Kaeo
240109,13.78,101.054,Bang Khwan
240110,13.766,101.008,Khlong Nakhon Nueang Khet
240111,13.719,101.034,Wang Takhian
240112,13.68,101.053,Sothon
240113,13.653,101.02,Bang Phra
240114,13.67,101.002,Bang Kahai
240115,13.736,100.989,Nam Daeng
240116,13.707,100.933,Khlong Preng
240117,13.736,100.92,Khlong Udom Chonlachon
240118,13.78,100.927,Khlong Luang Phaeng
240119,13.706,100.993,Bang Toei
240201,13.722,101.21,Bang Khla
240204,13.696,101.177,Bang Suan
240208,13.852,101.208,Bang Krachet
240209,13.753,101.212,Pak Nam
240210,13.694,101.229,Tha Thong Lang
240211,13.683,101.152,Sao Cha-Ngo
240212,13.673,101.201,Samet Nuea
240213,13.653,101.162,Samet Tai
240214,13.799,101.221,Hua Sai
240301,13.829,101.002,Bang Nam Priao
240302,13.858,101.115,Bang Khanak
240303,13.911,101.073,Singto Thong
240304,13.874,101.043,Mon Thong
240305,13.908,100.926,Bueng Nam Rak
240306,13.944,101.016,Don Ko Ka
240307,13.925,101.128,Yothaka
240308,13.908,100.964,Don Chimphli
240309,13.838,100.928,Sala Daeng
240310,13.827,101.062,Phrong Akat
240401,13.496,100.966,Bang Pakong
240402,13.553,100.995,Tha Sa-An
240403,13.569,100.964,Bang Wua
240404,13.575,100.936,Bang Samak
240405,13.527,101.054,Bang Phueng
240406,13.526,100.919,Bang Kluea
240407,13.484,100.91,Song Khlong
240408,13.603,100.989,Nong Chok
240409,13.599,100.937,Phimpha
240410,13.479,100.994,Tha Kham
240411,13.543,100.892,Hom Sin
240412,13.528,101.026,Khao Din
240501,13.588,101.086,Ban Pho
240502,13.678,100.958,Ko Rai
240503,13.611,101.194,Khlong Khut
240504,13.572,101.057,Khlong Ban Pho
240505,13.63,101.024,Khlong Prawet
240506,13.631,101.125,Don Sai
240507,13.641,100.982,Theppharat
240508,13.616,101.075,Tha Phlap
240509,13.585,101.107,Nong Tin Nok
240510,13.617,101.101,Nong Bua
240511,13.558,101.058,Bang Son
240512,13.633,101.078,Bang Krut
240513,13.597,101.209,Laem Pradu
240514,13.605,101.023,Lat Khwang
240515,13.594,101.066,Sanam Chan
240516,13.582,101.015,Saen Phu Dat
240517,13.605,101.148,Sip Et Sok
240601,13.695,101.399,Ko Khanun
240602,13.803,101.403,Ban Song
240603,13.771,101.324,Phanom Sarakham
240604,13.728,101.319,Mueang Kao
240605,13.816,101.351,Nong Yao
240606,13.76,101.383,Tha Than
240607,13.661,101.335,Nong Nae
240608,13.75,101.494,Khao Hin Son
240701,13.788,101.278,Bang Kha
240702,13.715,101.278,Mueang Mai
240703,13.836,101.291,Dong Noi
240801,13.644,101.461,Khu Yai Mi
240802,13.606,101.71,Tha Kradan
240803,13.687,101.745,Thung Phraya
240805,13.548,101.475,Lat Krathing
240901,13.599,101.293,Plaeng Yao
240902,13.536,101.334,Wang Yen
240903,13.624,101.315,Hua Samrong
240904,13.504,101.404,Nong Mai Kaen
241001,13.508,101.639,Tha Takiap
241002,13.299,101.739,Khlong Takrao
241101,13.765,101.136,Kon Kaeo
241102,13.772,101.185,Khlong Khuean
241103,13.721,101.15,Bang Lao
241104,13.824,101.137,Bang Rong
241105,13.736,101.165,Bang Talat
250101,14.057,101.374,Na Mueang
250102,14.066,101.327,Rop Mueang
250103,14.034,101.31,Wat Bot
250104,13.991,101.33,Bang Decha
250105,14.017,101.413,Tha Ngam
250106,14.039,101.429,Bang Boribun
250107,14.072,101.394,Dong Phraram
250108,14.116,101.361,Ban Phra
250109,14.14,101.298,Khok Mai Lai
250111,14.132,101.439,Dong Khi Lek
250112,14.181,101.378,Noen Hom
250113,14.094,101.463,Non Hom
250201,13.939,101.711,Kabin
250202,13.999,101.77,Mueang Kao
250203,14.006,101.645,Wang Dan
250204,14.056,101.668,Nonsi
250205,13.897,101.785,Yan Ri
250206,13.849,101.87,Wang Takhian
250207,13.963,101.642,Hat Nang Kaeo
250208,13.873,101.658,Lat Takhian
250209,13.99,101.88,Ban Na
250210,13.935,101.881,Bo Thong
250211,14.068,101.841,Nong Ki
250212,14.052,101.723,Na Khaem
250213,13.801,101.775,Khao Mai Kaeo
250214,13.694,101.885,Wang Tha Chang
250301,14.189,101.792,Na Di
250302,14.081,101.766,Sam Phan Ta
250303,14.152,101.665,Saphan Hin
250304,14.141,101.889,Thung Pho
250305,14.095,101.984,Kaeng Dinso
250306,14.268,101.872,Bu Phram
250601,14.026,101.21,Ban Sang
250602,13.984,101.202,Bang Krabao
250603,13.946,101.223,Bang Toei
250604,13.94,101.175,Bang Yang
250605,13.89,101.177,Bang Taen
250606,13.986,101.282,Bang Phluang
250607,13.926,101.313,Bang Pla Ra
250608,13.893,101.274,Bang Kham
250609,13.891,101.346,Krathum Phaeo
250701,14.055,101.497,Prachantakham
250702,14.021,101.515,Ko Loi
250703,13.996,101.567,Ban Hoi
250704,14.052,101.563,Nong Saeng
250705,14.02,101.579,Dong Bang
250706,14.112,101.597,Kham Tanot
250707,14.298,101.601,Bu Fai
250708,14.111,101.548,Nong Kaeo
250709,14.214,101.466,
250801,13.849,101.567,Si Mahapho
250802,13.997,101.48,Samphan
250803,13.976,101.552,Ban Tham
250804,13.932,101.571,Tha Tum
250805,13.964,101.483,Bang Kung
250806,13.958,101.426,Dong Krathong Yam
250807,13.787,101.581,Nong Phrong
250808,13.908,101.461,Hua Wa
250809,13.988,101.432,Hat Yang
250810,13.767,101.66,Krok Sombun
250901,13.88,101.412,Khok Pip
250902,13.845,101.448,Khok Thai
250903,13.926,101.41,Khu Lamphan
250904,13.919,101.372,Phai Chalueat
260101,14.201,101.226,Nakhon Nayok
260102,14.192,101.176,Tha Chang
260103,14.221,101.225,Ban Yai
260104,14.176,101.212,Wang Krachom
260105,14.174,101.111,Tha Sai
260106,14.128,101.109,Don Yo
260107,14.072,101.132,Si Chula
260108,14.136,101.167,Dong Lakhon
260109,14.209,101.267,Si Nawa
260110,14.359,101.261,Sarika
260111,14.408,101.352,Hin Tang
260112,14.301,101.212,Khao Phra
260113,14.264,101.164,Phrommani
260201,14.175,101.271,Ko Wai
260202,14.156,101.231,Ko Pho
260203,14.132,101.263,Pak Phli
260204,14.18,101.306,Khok Kruat
260205,14.085,101.235,Tha Ruea
260206,14.211,101.307,Nong Saeng
260207,14.317,101.457,Na Hin Lat
260301,14.262,101.059,Ban Na
260302,14.222,101.101,Ban Phrao
260303,14.252,100.976,Ban Phrik
260304,14.226,101.009,A Sa
260305,14.207,101.037,Thong Lang
260306,14.176,101.069,Bang O
260307,14.244,101.027,Phikun Ok
260308,14.297,101.065,Pa Kha
260309,14.362,101.096,Khao Phoem
260310,14.308,101.117,Si Ka-Ang
260401,13.986,101.02,
260402,14.052,100.938,Bueng San
260403,14.043,100.986,Sisa Krabue
260404,14.208,100.949,Pho Thaen
260405,14.021,101.112,Bang Sombun
260406,14.123,101.069,Sai Mun
260407,14.166,100.971,Bang Pla Kot
260408,14.054,101.066,Bang Luk Suea
260409,14.107,101.005,Ongkharak
260410,13.99,100.937,Chum Phon
260411,14.127,100.98,Khlong Yai
270101,13.803,102.077,Sa Kaeo
270102,13.984,101.99,Ban Kaeng
270103,13.838,101.964,Sala Lamduan
270104,13.925,102.028,Khok Pi Khong
270105,14.064,102.266,Tha Yaek
270106,13.766,102.164,Tha Kasem
270108,13.763,102.008,Sa Khwan
270111,13.85,102.087,Nong Bon
270201,13.429,102.329,Khlong Hat
270202,13.407,102.26,Thai Udom
270203,13.519,102.228,Sap Makrut
270204,13.593,102.212,Sai Diao
270205,13.346,102.301,Khlong Kai Thuean
270206,13.542,102.307,Benchakhon
270207,13.614,102.309,Sai Thong
270301,13.956,102.764,Ta Phraya
270302,14.047,102.813,Thap Sadet
270306,14.079,102.639,Thappharat
270307,14.123,102.845,Thap Thai
270309,13.968,102.65,Khot Lan
270401,13.517,102.166,Wang Nam Yen
270403,13.471,102.13,Ta Lang Nai
270405,13.606,102.104,Khlong Hin Pun
270406,13.482,102.009,Thung Mahacharoen
270501,13.741,102.325,Watthana Nakhon
270502,13.666,102.251,Tha Kwian
270503,13.71,102.382,Phak Kha
270504,13.824,102.315,Non Mak Kheng
270505,13.871,102.341,Nong Nam Sai
270506,14.001,102.449,Chong Kum
270507,13.799,102.372,Nong Waeng
270508,13.974,102.518,Sae-O
270509,14.024,102.358,Nong Mak Fai
270510,13.916,102.265,Nong Takhian Bon
270511,13.771,102.281,Huai Chot
270601,13.68,102.517,Aranya Prathet
270602,13.651,102.427,Mueang Phai
270603,13.806,102.452,Han Sai
270604,13.59,102.514,Khlong Nam Sai
270605,13.639,102.531,Tha Kham
270606,13.745,102.585,Pa Rai
270607,13.506,102.336,Thap Phrik
270608,13.715,102.51,Ban Mai Nong Sai
270609,13.592,102.432,Phan Suek
270610,13.804,102.539,Nong Sang
270611,13.643,102.387,Khlong Thap Chan
270612,13.646,102.48,Fak Huai
270613,13.746,102.526,Ban Dan
270701,13.663,102.098,Khao Chakan
270702,13.672,102.037,Nong Wa
